id,label_mean,text
SAP_12854,3,"There's African Americans and then there's black people. There's a difference. Like, Oprah is an African American, but some random black guy off the street doesn't deserve the title, you know?"
SAP_12867,0,You can't play with them - they don't speak English.
SAP_12874,0,Surveying gender is easy because there's only male and female.
SAP_12880,4,But you are too strong to be raped.
SAP_12886,4,"Believe me, my son is NOT gay. He has never once touched a Barbie, he's built like a linebacker, and he's a real man's man."
SAP_12891,3,"No, can you get one of the boys to carry that out? It's too heavy for you."
SAP_12893,4,"Wait, can I catch your Asperger's?"
SAP_12905,0,Bisexual people don't exist. Gay people just say that so they can walk down the hall with a girl holding hands.
SAP_12915,4,Your mom is Brazilian isn't she? Maybe she could come to the school sometime for gym and teach the class how to dance samba!
SAP_12919,0,You're a girl. You're not expected to know where it is.
SAP_12947,4,"I'm male, and am asking this question to non-binary identified people. Why do you give so much of a crap? Why can't you just lighten up, let the thread happen, and ignore it?"
SAP_12949,3,"Person 1:: That's not your real hair, you're fully black! Person 2:: It's fake, stop trying to convince us that black people can have long hair! Two people in my class talking about my mid-back length curly hair, two weeks ago. I'm a 17 year old Eritrean (East African) female in London. It made me feel disappointed, enraged, but mostly, shocked by their ignorance and outright lack of manners."
SAP_12951,2,"Oh my God! Yea, that shooting at Haas last week was so crazy! I feel like I go to a ghetto school now!"
SAP_12966,3,"I like you, you don't act gay."
SAP_12981,0,"Cool story, babe. Now make me a sandwich."
SAP_12985,3,While talking to a co-worker over our break... Co-Worker:: Why do you have all those State Park brochures? Me:: I want to get into camping. I never did much of that growing up. Co-Worker:: You should find an outdoorsy guy to date! Then he can teach you all that stuff. I am a queer woman who is not interested in men.
SAP_12996,3,You might want to think about losing weight if you want to get married and have children. Men are very visual creatures.
SAP_12998,2,"No offense, but that's seriously gay."
SAP_13011,6,"I'm not going to screen you for STDs because you aren't really at risk as a lesbian. But then again, I don't really know how you people have sex."
SAP_13017,2,I SAID A NORMAL NAME......AMERICAN!!
SAP_13021,3,"Lol, Asian gay guys are too girly, I suppose."
SAP_13027,0,"Doctor:: How did this happen? Me:: My mother pushed me down some stairs when I told her that I'm a lesbian. Doctor:: Oh, that's understandable then."
SAP_13041,4,"Walks into a post office to buy stamps. Me (Hmong American):: Hello, I would like to get the pixar stamps. Clerk:: *Takes out Chinese New Year Stamps, while smiling like she made my day* I think you'll like these. Me:: *Looks at her and the stamps...* No, it's okay. I'll just get the pixar ones. Clerk:: *Pushes the stamps forward* Awkward silence of me thinking... Me:: Okay *Buys and walks away* Clerk:: Xie xie WTF?! with a tickle in my tummy... Did this just really happen to me...?"
SAP_13052,6,"You only got into [my university] because you're Native American AND Mexican. I had to work harder to get into this same honors program, and that's not fair."
SAP_13058,3,You mean your boyfriend coded it up in a week!
SAP_13060,4,"Not all gay men are sissies, but all sissies are gay."
SAP_13072,0,You're going to be the expert on all things African American.
SAP_13074,4,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is he Indian?
SAP_13084,4,Find yourself an Asian girl. She'll be more docile.
SAP_13090,0,"Yeah, it's like when black people dye their hair blonde and wear neon colors. It just doesn't work!"
SAP_13096,4,Jihad is one of the Five Pillars of Islam. The whole thing is basically founded on going out and killing people for G-d.
SAP_13106,3,"Don't pick that up, you're a girl. Let one of the boys do that."
SAP_13110,3,You're actually very pretty. Most dark skinned girls don't have your looks.
SAP_13118,0,You haven't seen the Godfather movies?! You are not really a man if you haven't seen them.
SAP_13129,0,"Of course I love you, I just prefer the straight part of you to the gay part."
SAP_13131,3,Doing a Physics degree is no way to get yourself a husband!
SAP_13137,4,"H&R Block employee when my best friend (who's black) and I went to get our taxes done together:: ""Employed?"" Me:: ""Yes."" H&R:: ""Any children?"" Me:: ""No."" H&R, turns to my friend:: ""Okay, and you. Employed?"" Him:: ""Yes."" H&R:: ""Any children?"" Him:: ""No."" H&R:: ""Are you sure?"" Him:: ""Um..."" H&R:: ""Just checking."" Him:: ""Yes, I'm sure."""
SAP_13142,6,"There are scholarships available solely for black men, black women, only women, Hispanic men and women...but if there was a scholarship that only a white man could apply for, I bet it would cause an uproar. Just sayin'. Is this fair in today's day and age? What did my generation do to oppress any specific group of people? Isn't it time for equality across the board?"
SAP_13144,0,"Hahaha, you're so funny! You're not asexual! There's no such thing! Humans are MADE for sex! You just haven't had GOOD sex yet! Someday you'll meet the right guy and you'll want to screw his brains out, and then you'll remember how insane you were to ever say you're asexual!"
SAP_13148,0,"So how much Indian ARE you? I mean, you don't look it."
SAP_13161,0,*gasps* You've NEVER had taiyaki* before? You're not really Japanese!
SAP_13165,0,"So you're really not into men? Like, really really not into men? Are you sure?"
SAP_13177,4,"Classmate:: So, which one of your parents is black and which is white? Me:: My mom is white and my dad is black. Classmate:: (trying to by funny) So, your mom was a rape victim? I was 17 years old."
SAP_13181,4,"I just think that the feminist movement glorifies obesity. It should focus on being healthy, because what it's doing now is just as bad as the mainstream media!"
SAP_13185,4,I wouldn't call myself a feminist anymore. I think I'm a realist now. I think maybe we're in denial and that men and women aren't necessarily capable of the same things. Maybe women need to make some sacrifices.
SAP_13192,0,"God made Adam and Eve, not Adele and Eve."
SAP_13202,0,Don't become one of those militant gay people.
SAP_13210,5,Go back to China.
SAP_13219,4,"Female Coworker:: So you're driving cross country? Me:: Yep. FC:: Are you gonna stop at hotels or something? Me:: Nah, like I did before I'll just stop at rest stops when I get too tired and sleep in the car. FC:: Oh, well, do you have any protection? Me:: Uh, sure I guess, I mean I have pepper spray and always carry my pocketknife... FC:: No no, I meant do you have a MAN to protect you. Because obviously women can't defend themselves, and men never get robbed or assaulted..."
SAP_13226,4,Bisexual is a term that gay guys in high school use when they want to hold hands with girls and feel like a normal person for a change.
SAP_13233,3,"That's why black men, like my boyfriend, date us white women. They like REAL hair, real nails, and none of that attitude. Black girls are way too ghetto and too much work."
SAP_13239,3,"Well you know, you are going to have to deal with some uneducatable black kids."
SAP_13251,0,"I wish you'd stop calling me a feminist. I'm not a feminist. It's really insulting. I love all that traditional woman stuff, cooking, cleaning, like that."
SAP_13262,3,No you can't like him. It's the most disgusting thing to mix a Black and an Asian!
SAP_13275,3,I didn't know that such a dark girl could be pretty.
SAP_13281,5,"If the Japs are offended, then screw them. They should have stayed away from Pearl Harbor."" The highest rated comment on a very old and very racist Bugs Bunny cartoon shown on YouTube. 7 macro,race 6 years ago"
SAP_13285,4,"Dad:: So what are you taking next semester? Me:: Intro to philosophy, deductive logic, women and modernism- Dad:: Ha! That's a contradiction right there! Me:: Why? Dad:: Modern women aren't logical!"
SAP_13296,4,"Wow, look at all these black kids. Hey, I bet they all have the same dad. All black people are totally related."
SAP_13302,4,"You communicate like a girl, I just don't get it. I'm a guy. You need to just say what you mean!"
SAP_13311,3,"I believe in equal rights for gay people, but I wish they wouldn't kiss in public. It's gross."
SAP_13320,0,Why can't all Black Women wear their hair like yours?
SAP_13329,4,"After you strip off his makeup and clothes, biologically he's still a man""."""
SAP_13335,4,"While sitting with a friend, observing the art at Museum of Modern Art, a museum security employee approaches us. Employee:: So, where are you from? (to my friend) Lemme guess, Japan? Friend:: Uh, no, Korea. Employee:: Ah, and you... (to me) Where are you from? Puerto Rico? Me:: No, I'm from California. Employee:: Right, but you probably are Puerto Rican. Me:: I'm not. Employee:: Are you sure? You *must* have some Puerto Rican blood in you! Me:: I assure you, I don't."
