id,text,label_mean
30498118_2,"But for now as I 'm in The States , I 'll have to settle for some Wild Turkey ( bourbon ) as I watch those videos of Ireland .",0
30498118_3,Ta ra do re do re aye .,0
30498223_1,"Hubble View of Eris and Dysnomia This is an image of the dwarf planet Eris ( center ) and its satellite Dysnomia ( at 9 o' clock position ) taken with NASA 's Hubble Space Telescope on Aug. 30 , 2006 .",0
30498223_2,"Hubble observations were obtained on Dec. 3 , 2005 and Aug. 30 , 2006 using the Advanced Camera for Surveys .",0
30498223_3,"The Hubble images were combined with images from the Keck telescopes taken on Aug. 20 , 21 , 30 , and 31 to measure the satellite 's orbit and calculate a mass for Eris , which is the largest dwarf planet in the solar system .",0
30498223_4,"( Credit : NASA , ESA , and M. Brown ) http://solarviews.com/eng/eris.htm",0
30500223_1,Then is n't it time that whites became the minority when it comes to financing said schools ?,0
30500223_2,When is that projected to happen ?,0
30502533_1,"Yes well the BS is on facebook , he felt disgusted by it and wanted out and left .",0
30502533_2,You see through the BS and are using FB for the cause .,0
30502533_3,Both are valid .,0
30506549_1,"Great deal here ! 2 bedroom , 1 bath rural cabin home on 5.6 acres in southern Missouri .",0
30506549_2,"$ 25,000 !",0
30506549_3,"This place looks like the interior needs a little finishing , and appears to be built by a survivalist .",0
30506549_4,http://www.unitedcountry.com/search0 ... 7970 & AU = N & FT = P,0
30513087_1,"This is the false front which jews present to the world , but jews are quite varied in their opinions and beliefs .",1
30516234_1,"So far , all I 've see is their Facebook page which has news items and the usual Facebook stuff .",0
30516234_2,Whatever other activities they have been doing I am currently unaware of .,0
30518081_1,Just for the record I have never bought a rap record or voted for any black politician .,0
30518081_2,I have no use for the NBA or any self important black celebrities .,0
30518921_1,I've got the book sitting on my shelf - have n't read it it .,0
30518921_2,It 's a well built hard cover with nice thick pages if anyone is interested .,0
30518921_3,Ca n't comment on the contents yet .,0
30520490_1,ive looked into classes on gunsmithing i can do basic things but i just dont have every tool for every gun on the market. and if it ever comes down to dooms day we are gonna need a good smithy,0
30520948_1,"7.62x25 IN STOCK http://www.sportsmansguide.com/net/b...95&s=987&stk=19x18INSTOCKhttp://www.sportsmansguide.com/net/b...95&s=958&stk=1HURRYONTHIS!!!7.62X39ARABIC&WOLFINSTOCKhttp://www.sportsmansguide.com/net/b...96&s=953&stk=1223ANDPLENTYOFIThttp://www.sportsmansguide.com/net/b ... 96 & s = 907 & stk = 1 spg 's stocks are up right now get it fast !!! _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ jgsales has almost everything IN STOCK !!! they have alot of 308 surplus ammo in stock about the only place i have seen with it in stock .308 ammo http://www.jgsales.com/index.php/amm ... o-/cPath/12 _ 43 check out the rest of there stuff too they have alot of ammo and guns in stock right now not sure weather to post this here but how much is brass going for i have ample supply of 223 and some 30-06 , anyone interested pm me , will barter for 7.62x39 or .38 spec .",0
30528488_1,"Yea, I 'm not sure it 's authenithic .",0
30528488_2,"It 's a good read , and tells the truth .",0
30528488_3,But I 've seen it several times in the past two or three years .,0
30533128_1,Responding to edit comment .,0
30533128_2,"Yes , I figured that out on my own a few hours later .",0
30533128_3,I had an Ohhhh lightbulb moment .,0
30533170_1,A fine shirt it is .,0
30533170_2,I will be purchasing the kit next week .,0
30533170_3,"The wait is a bit long , but I am interested .",0
30535981_1,I have a Bear compound bow I bought many years ago .,0
30535981_2,I had it restrung a couple years ago but have n't taken it out since .,0
30535981_3,Good back up because you just never know .,0
30536050_1,I believe that every manufacturer uses the same thread for their dies and their die press .,0
30536050_2,So far everything has been interchangeable with no problems for me .,0
30542221_1,A History of Everyday Things in England 1066-1499 .,0
30542221_2,"It was written for schoolchildren about 100 years ago , but I like it .",0
30542221_3,"Good illustrations , and no politically correct nonsense .",0
30546860_1,When they sent n iggers to space the space ships started blowing up .,1
30546860_2,White men explored space and landed on the moon and white men sent them there and brought them home safe .,0
30546860_3,The thought of Africans in space is laughable .,1
30546921_1,I can never pin point my eye color .,0
30546921_2,Truly .,0
30546921_3,"They can be blue , green , or grey at different times .",0
30546921_4,Does anybody else experience this ?,0
30549005_1,It makes me wonder if the man who built the `` range '' is a anti gun zealot like his neighbors and they are all in this together .,0
30550326_1,does anyone know if this school was bought or was started as a school for white kids bc if so i would move my family to kansas asap just so my kids could go to a white school ..,0
30552917_1,I am in the same boat as you to an extent .,0
30552917_2,I usually find it handy to connect with people I want to meet etc ie text them or talk on the phone so we can meet in person,0
30553883_1,"This is a sickening trend , even in countries like mine where there are not many Negroes they do this and all because of the sickening media brainwashing .",1
30554979_1,"we had a great depresion many years a go some went outside the law just to make a living when you cant find a job and have nothing to eat you will do what you have to do , the people i mentioned never went on trial and were never convicted",0
30559248_1,No need to allow FACTS to get in the way of a good White guilt message ! ... and the jew laughs loudly !,1
30560657_1,The rounds I used to use in my 5.56 would cut through trees a foot thick and quarter inch steel like a hot knife through butter .,0
30560657_2,"Ex - ( A Taurus would n't have a chance , lol ! )",0
30565413_1,I thought I was the only one interested in this .......... The first time I heard about this was in school back in 5th grade .,0
30565413_2,Really interesting .,0
30565441_1,"Although to now there is no evidence of an order to kill all Jews , but see above and you can see there were orders to exterminate Bolsheviks , Jews , commissars , etc .",0
30565999_1,Great thread Here is one to do with parking .,0
30565999_2,"Always back into a parking space if possible , makes for easier get away if in trouble .",0
30566606_1,Please let me know if the school needs anything and again when you get a website ready let me know the bandwith is on me .,0
30566608_1,I'm pretty new at posting here but count me in ~ I think this is an excellent idea .,0
30566608_2,Please let me know if there is anything I can do .,0
30570257_1,Look what happens when Whites leave black Countries alone to do what they do naturally The blacks in White Countries today should be on their knees thanking Whites for trying to civilize them,1
30570378_1,Many Jews were in the Red Army so many wanted the opportunity to rape and murder whites under the guise of war .,1
30576888_1,"I assume you went to the High Caliber gun show in Houston , I usually go when they are in Conroe and I know the feeling the last two or three times I did n't get much or see anything that really caught my eye .",0
30582420_1,"The guy giving the beating could very possibly be a Hispanic , I would have to see a much clearer video before I 'd give him the honor of calling him White .",0
30582420_2,Also notice that the Nig giving the running commentary said nothing about the ' White boy ' a term the Yard Ape will never fail to use when given the chance !,1
30582548_1,"Notice the video title , whenever there is a fight between a white and non white , the white is always the racist",0
